HEADER
This file contains the velocity map parameters and stable surface errors for the glacier site described below.
Point of Contact: Jukes Liu; Boise State University; jukes.liu@gmail.com

Area of Interest = South Rimo Glacier
"GeoTiff Extents: 710968.1417999999830499,3901441.9879999998956919; 741968.1417999999830499, 3924541.9879999998956919"
EPSG:32643 (WGS84 / UTM Zone 43N)
Latitude: 35.32085
Longitude: 77.45604

Variables:
ds1 = first image date [yyyy-mm-dd]
ds2 = second image date [yyyy-mm-dd]
min_chip_size = cross-correlation chip size [meters]
"sat = satellite platform (S2 = Sentinel-2, LS = Landsat, PS = PlanetScope)"
dt_days= date separation between images [days]
data_percent = percentage of pixels within the glacier outline that contain data values [0 to 100]
err_vx = stable surface error for x-component of velocity [meters/year]
err_vy = stable surface error for y-component of velocity [meters/year]
err_v = stable surface error for speed [meters/year]
mid_date = date midpoint of the image pair [yyyy-mm-dd]
filename = name of the geotiff file containing the velocity maps

row, ds1, ds2, min_chip_size, sat, dt_days, data_percent, err_vx, err_vy, err_v, mid_date, filename
122,2022-04-19 00:00:00,2022-04-27 00:00:00,100,LS,8,88,33.285349000532584,22.468671753670385,40.15912942681446,2022-04-23 00:00:00,NSIDC-0801_SR_20220419-20220427_vm_LS_V01.0.tif
123,2021-06-13 00:00:00,2021-06-23 00:00:00,100,S2,10,52,34.38412756292962,39.573963753892514,52.424868159931954,2021-06-18 00:00:00,NSIDC-0801_SR_20210613-20210623_vm_S2_V01.0.tif
124,2022-06-30 00:00:00,2022-07-08 00:00:00,100,LS,8,89,26.236525232589607,20.18304637714988,33.10151998297718,2022-07-04 00:00:00,NSIDC-0801_SR_20220630-20220708_vm_LS_V01.0.tif
125,2020-11-03 00:00:00,2020-11-08 00:00:00,100,S2,5,62,80.14746532514968,399.1608656425977,407.1277598643112,2020-11-05 12:00:00,NSIDC-0801_SR_20201103-20201108_vm_S2_V01.0.tif
126,2021-07-06 00:00:00,2021-07-11 00:00:00,100,S2,5,55,79.29930240776135,187.90989798029108,203.95712526449813,2021-07-08 12:00:00,NSIDC-0801_SR_20210706-20210711_vm_S2_V01.0.tif
127,2020-07-03 00:00:00,2020-07-11 00:00:00,100,S2,8,65,69.10197725226615,100.0941709621342,121.63028571791928,2020-07-07 00:00:00,NSIDC-0801_SR_20200703-20200711_vm_S2_V01.0.tif
128,2020-06-06 00:00:00,2020-06-14 00:00:00,100,PS,8,61,61.66209703784159,80.60783839197546,101.48811655617888,2020-06-10 00:00:00,NSIDC-0801_SR_20200606-20200614_vm_PS_V01.0.tif
129,2019-12-16 00:00:00,2019-12-30 00:00:00,100,PS,14,67,76.48751790862279,80.29720508747553,110.89626474453026,2019-12-23 00:00:00,NSIDC-0801_SR_20191216-20191230_vm_PS_V01.0.tif
130,2021-12-10 00:00:00,2021-12-16 00:00:00,100,PS,6,93,154.10280072432357,137.03892926640992,206.22158352124487,2021-12-13 00:00:00,NSIDC-0801_SR_20211210-20211216_vm_PS_V01.0.tif
131,2021-01-15 00:00:00,2021-01-20 00:00:00,100,PS,5,84,156.21022066604172,117.43726808231868,195.43066532045472,2021-01-17 12:00:00,NSIDC-0801_SR_20210115-20210120_vm_PS_V01.0.tif
132,2020-12-30 00:00:00,2021-01-04 00:00:00,100,S2,5,87,28.147832032216293,45.84316385598531,53.79494499953973,2021-01-01 12:00:00,NSIDC-0801_SR_20201230-20210104_vm_S2_V01.0.tif
133,2020-09-08 00:00:00,2020-09-22 00:00:00,100,PS,14,41,101.68670134574434,94.15800059828142,138.58540444686443,2020-09-15 00:00:00,NSIDC-0801_SR_20200908-20200922_vm_PS_V01.0.tif
134,2020-05-27 00:00:00,2020-06-06 00:00:00,100,S2,10,92,23.93248252216311,20.088055471986145,31.245698553862677,2020-06-01 00:00:00,NSIDC-0801_SR_20200527-20200606_vm_S2_V01.0.tif
135,2021-10-15 00:00:00,2021-10-29 00:00:00,100,PS,14,78,85.02270245676472,97.34324146105676,129.24614725760608,2021-10-22 00:00:00,NSIDC-0801_SR_20211015-20211029_vm_PS_V01.0.tif
136,2019-08-25 00:00:00,2019-09-10 00:00:00,100,LS,16,97,76.96274856636165,12.914682292895964,78.03879573280656,2019-09-02 00:00:00,NSIDC-0801_SR_20190825-20190910_vm_LS_V01.0.tif
137,2020-10-14 00:00:00,2020-10-19 00:00:00,100,S2,5,57,71.77319824128092,53.76024903542331,89.67472480710718,2020-10-16 12:00:00,NSIDC-0801_SR_20201014-20201019_vm_S2_V01.0.tif
138,2021-11-25 00:00:00,2021-12-03 00:00:00,100,S2,8,40,99.11021514706272,86.00408888582194,131.22323761809812,2021-11-29 00:00:00,NSIDC-0801_SR_20211125-20211203_vm_S2_V01.0.tif
139,2020-04-02 00:00:00,2020-04-21 00:00:00,100,PS,19,40,112.11465837610966,88.46048869589575,142.81090528599938,2020-04-11 12:00:00,NSIDC-0801_SR_20200402-20200421_vm_PS_V01.0.tif
140,2021-04-20 00:00:00,2021-04-25 00:00:00,100,PS,5,46,173.7320692365735,219.8577294345893,280.2146549283796,2021-04-22 12:00:00,NSIDC-0801_SR_20210420-20210425_vm_PS_V01.0.tif
141,2020-07-11 00:00:00,2020-07-23 00:00:00,100,S2,12,90,45.21768895,70.79077613142726,83.99984179180976,2020-07-17 00:00:00,NSIDC-0801_SR_20200711-20200723_vm_S2_V01.0.tif
142,2021-11-28 00:00:00,2021-12-16 00:00:00,100,PS,18,77,70.79919996708568,64.06746866913056,95.48385882739522,2021-12-07 00:00:00,NSIDC-0801_SR_20211128-20211216_vm_PS_V01.0.tif
143,2021-07-31 00:00:00,2021-08-10 00:00:00,100,S2,10,34,48.10075716926976,48.61572035217743,68.38984620459757,2021-08-05 00:00:00,NSIDC-0801_SR_20210731-20210810_vm_S2_V01.0.tif
144,2020-03-15 00:00:00,2020-03-20 00:00:00,100,S2,5,89,33.037651938970484,35.75605879089725,48.68246242060929,2020-03-17 12:00:00,NSIDC-0801_SR_20200315-20200320_vm_S2_V01.0.tif
145,2022-04-27 00:00:00,2022-05-05 00:00:00,100,LS,8,67,40.85549408079333,46.76107278364534,62.09484141597765,2022-05-01 00:00:00,NSIDC-0801_SR_20220427-20220505_vm_LS_V01.0.tif
146,2020-03-18 00:00:00,2020-04-02 00:00:00,100,PS,15,50,86.82611393106211,90.34186195411858,125.30134101312582,2020-03-25 12:00:00,NSIDC-0801_SR_20200318-20200402_vm_PS_V01.0.tif
147,2019-09-20 00:00:00,2019-09-25 00:00:00,100,PS,5,68,217.41240955494968,208.81557158368776,301.44999364882017,2019-09-22 12:00:00,NSIDC-0801_SR_20190920-20190925_vm_PS_V01.0.tif
148,2020-06-23 00:00:00,2020-07-06 00:00:00,100,PS,13,37,77.53200580985973,121.4857735954472,144.11802534481362,2020-06-29 12:00:00,NSIDC-0801_SR_20200623-20200706_vm_PS_V01.0.tif
149,2020-10-20 00:00:00,2020-11-04 00:00:00,100,PS,15,60,67.20215580529094,64.93384006062416,93.44802461858512,2020-10-27 12:00:00,NSIDC-0801_SR_20201020-20201104_vm_PS_V01.0.tif
150,2020-04-04 00:00:00,2020-04-09 00:00:00,100,S2,5,67,120.87888283762364,107.00147610389388,161.4342595731094,2020-04-06 12:00:00,NSIDC-0801_SR_20200404-20200409_vm_S2_V01.0.tif
151,2020-11-08 00:00:00,2020-11-30 00:00:00,100,S2,22,57,42.10581909146269,86.03540269830741,95.78617094216956,2020-11-19 00:00:00,NSIDC-0801_SR_20201108-20201130_vm_S2_V01.0.tif
152,2021-01-25 00:00:00,2021-01-31 00:00:00,100,PS,6,72,200.55743281891236,182.43605271570792,271.1202637055296,2021-01-28 00:00:00,NSIDC-0801_SR_20210125-20210131_vm_PS_V01.0.tif
153,2021-12-20 00:00:00,2021-12-28 00:00:00,100,LS,8,96,35.41053953815704,28.305012145300523,45.33299049199105,2021-12-24 00:00:00,NSIDC-0801_SR_20211220-20211228_vm_LS_V01.0.tif
154,2021-10-26 00:00:00,2021-11-03 00:00:00,100,PS,8,48,96.6517921801522,108.1340204,145.03287678964892,2021-10-30 00:00:00,NSIDC-0801_SR_20211026-20211103_vm_PS_V01.0.tif
155,2020-04-05 00:00:00,2020-04-21 00:00:00,100,LS,16,99,21.85708766636597,25.062968520102533,33.254844437621195,2020-04-13 00:00:00,NSIDC-0801_SR_20200405-20200421_vm_LS_V01.0.tif
156,2021-12-28 00:00:00,2022-01-13 00:00:00,100,LS,16,84,82.26514853855758,98.40477326045968,128.26166216635966,2022-01-05 00:00:00,NSIDC-0801_SR_20211228-20220113_vm_LS_V01.0.tif
157,2022-09-10 00:00:00,2022-09-18 00:00:00,100,LS,8,72,148.0837628309249,134.8554153717007,200.28675365829355,2022-09-14 00:00:00,NSIDC-0801_SR_20220910-20220918_vm_LS_V01.0.tif
158,2021-01-14 00:00:00,2021-01-19 00:00:00,100,S2,5,68,39.98255126167881,63.84660437985126,75.33255063948756,2021-01-16 12:00:00,NSIDC-0801_SR_20210114-20210119_vm_S2_V01.0.tif
159,2020-09-19 00:00:00,2020-09-24 00:00:00,100,S2,5,71,55.70648181183955,232.81073962366307,239.3826489220097,2020-09-21 12:00:00,NSIDC-0801_SR_20200919-20200924_vm_S2_V01.0.tif
160,2021-10-01 00:00:00,2021-10-15 00:00:00,100,PS,14,61,83.68542767267579,81.66512632859023,116.92922492762143,2021-10-08 00:00:00,NSIDC-0801_SR_20211001-20211015_vm_PS_V01.0.tif
161,2021-08-17 00:00:00,2021-08-24 00:00:00,100,PS,7,73,111.5391564170652,106.17658717489972,153.99497099179897,2021-08-20 12:00:00,NSIDC-0801_SR_20210817-20210824_vm_PS_V01.0.tif
162,2022-12-15 00:00:00,2022-12-23 00:00:00,100,LS,8,93,68.64570921271942,143.63944926784683,159.1996384846936,2022-12-19 00:00:00,NSIDC-0801_SR_20221215-20221223_vm_LS_V01.0.tif
163,2020-01-29 00:00:00,2020-02-17 00:00:00,100,PS,19,38,18.652366497691037,23.224569830511708,29.78743719178141,2020-02-07 12:00:00,NSIDC-0801_SR_20200129-20200217_vm_PS_V01.0.tif
164,2019-09-15 00:00:00,2019-10-03 00:00:00,100,PS,18,21,78.19428748769336,104.87054389863958,130.81352258815753,2019-09-24 00:00:00,NSIDC-0801_SR_20190915-20191003_vm_PS_V01.0.tif
165,2022-01-21 00:00:00,2022-03-10 00:00:00,100,LS,48,77,15.9343274038664,23.44393798398717,28.346446327627486,2022-02-14 00:00:00,NSIDC-0801_SR_20220121-20220310_vm_LS_V01.0.tif
166,2021-05-04 00:00:00,2021-05-12 00:00:00,100,S2,8,44,57.17515693751209,46.89052083293625,73.94402982710164,2021-05-08 00:00:00,NSIDC-0801_SR_20210504-20210512_vm_S2_V01.0.tif
167,2019-09-10 00:00:00,2019-09-26 00:00:00,100,LS,16,99,61.72488135,10.909087429684718,62.68149024680129,2019-09-18 00:00:00,NSIDC-0801_SR_20190910-20190926_vm_LS_V01.0.tif
168,2022-05-29 00:00:00,2022-06-06 00:00:00,100,LS,8,62,73.54648465,46.63197962176933,87.08402203828389,2022-06-02 00:00:00,NSIDC-0801_SR_20220529-20220606_vm_LS_V01.0.tif
169,2021-08-17 00:00:00,2021-08-25 00:00:00,100,S2,8,82,119.20367935993464,91.32317370131116,150.16470754907877,2021-08-21 00:00:00,NSIDC-0801_SR_20210817-20210825_vm_S2_V01.0.tif
170,2020-06-18 00:00:00,2020-06-23 00:00:00,100,S2,5,57,38.667397676761375,28.70845644881388,48.15955848170103,2020-06-20 12:00:00,NSIDC-0801_SR_20200618-20200623_vm_S2_V01.0.tif
171,2021-12-10 00:00:00,2021-12-18 00:00:00,100,S2,8,97,51.34252402004098,48.36546128409358,70.53561265233068,2021-12-14 00:00:00,NSIDC-0801_SR_20211210-20211218_vm_S2_V01.0.tif
172,2021-03-06 00:00:00,2021-03-21 00:00:00,100,PS,15,56,26.47206154729219,40.422908231438456,48.31957737044977,2021-03-13 12:00:00,NSIDC-0801_SR_20210306-20210321_vm_PS_V01.0.tif
173,2020-12-23 00:00:00,2020-12-30 00:00:00,100,S2,7,50,120.80913421409709,155.24710671707135,196.7142885126928,2020-12-26 12:00:00,NSIDC-0801_SR_20201223-20201230_vm_S2_V01.0.tif
174,2019-09-13 00:00:00,2019-09-20 00:00:00,100,PS,7,84,190.76204754097876,184.04660640176212,265.0722772170765,2019-09-16 12:00:00,NSIDC-0801_SR_20190913-20190920_vm_PS_V01.0.tif
175,2020-02-01 00:00:00,2020-02-17 00:00:00,100,LS,16,96,25.834115270281632,29.199581476301635,38.98739618740683,2020-02-09 00:00:00,NSIDC-0801_SR_20200201-20200217_vm_LS_V01.0.tif
176,2021-05-24 00:00:00,2021-05-29 00:00:00,100,S2,5,74,64.82682919893712,53.15919670341273,83.8356599,2021-05-26 12:00:00,NSIDC-0801_SR_20210524-20210529_vm_S2_V01.0.tif
177,2021-04-19 00:00:00,2021-04-24 00:00:00,100,S2,5,92,69.49643711171888,66.74849519516164,96.35930849649267,2021-04-21 12:00:00,NSIDC-0801_SR_20210419-20210424_vm_S2_V01.0.tif
178,2020-06-08 00:00:00,2020-06-23 00:00:00,100,PS,15,53,58.865064851864055,71.93509831130088,92.95027820582864,2020-06-15 12:00:00,NSIDC-0801_SR_20200608-20200623_vm_PS_V01.0.tif
179,2022-09-26 00:00:00,2022-10-20 00:00:00,100,LS,24,81,107.10821475706354,85.51828541403007,137.06037657709186,2022-10-08 00:00:00,NSIDC-0801_SR_20220926-20221020_vm_LS_V01.0.tif
180,2019-12-08 00:00:00,2019-12-16 00:00:00,100,PS,8,57,147.01944166288547,147.09568409832931,207.9708067602025,2019-12-12 00:00:00,NSIDC-0801_SR_20191208-20191216_vm_PS_V01.0.tif
181,2020-03-20 00:00:00,2020-04-05 00:00:00,100,LS,16,96,14.01116466078286,11.178290921373362,17.923920494600512,2020-03-28 00:00:00,NSIDC-0801_SR_20200320-20200405_vm_LS_V01.0.tif
182,2020-09-09 00:00:00,2020-09-14 00:00:00,100,S2,5,92,13.383363946046538,35.26957389887617,37.7234309512204,2020-09-11 12:00:00,NSIDC-0801_SR_20200909-20200914_vm_S2_V01.0.tif
183,2021-03-06 00:00:00,2021-03-16 00:00:00,100,PS,10,31,124.24275887765356,166.67243559844866,207.8844961304144,2021-03-11 00:00:00,NSIDC-0801_SR_20210306-20210316_vm_PS_V01.0.tif
184,2020-04-19 00:00:00,2020-04-24 00:00:00,100,S2,5,78,33.60055101506054,35.41014696062861,48.81470566657107,2020-04-21 12:00:00,NSIDC-0801_SR_20200419-20200424_vm_S2_V01.0.tif
185,2020-09-01 00:00:00,2020-09-09 00:00:00,100,S2,8,98,37.73331517398431,17.340264769015388,41.52695349443888,2020-09-05 00:00:00,NSIDC-0801_SR_20200901-20200909_vm_S2_V01.0.tif
186,2019-06-22 00:00:00,2019-07-08 00:00:00,100,LS,16,45,90.52877826572482,80.22841009726855,120.9630428788399,2019-06-30 00:00:00,NSIDC-0801_SR_20190622-20190708_vm_LS_V01.0.tif
187,2021-05-29 00:00:00,2021-06-03 00:00:00,100,S2,5,73,53.37681048396311,206.4642373254968,213.25235087541003,2021-05-31 12:00:00,NSIDC-0801_SR_20210529-20210603_vm_S2_V01.0.tif
188,2020-10-06 00:00:00,2020-10-20 00:00:00,100,PS,14,80,41.12713109012145,41.56566172684752,58.47345688,2020-10-13 00:00:00,NSIDC-0801_SR_20201006-20201020_vm_PS_V01.0.tif
189,2020-09-08 00:00:00,2020-09-13 00:00:00,100,PS,5,51,177.99914415987797,177.58135182286534,251.43355304601587,2020-09-10 12:00:00,NSIDC-0801_SR_20200908-20200913_vm_PS_V01.0.tif
190,2020-09-13 00:00:00,2020-09-18 00:00:00,100,PS,5,94,283.21743597730125,310.21947716120803,420.0574251281682,2020-09-15 12:00:00,NSIDC-0801_SR_20200913-20200918_vm_PS_V01.0.tif
191,2020-08-22 00:00:00,2020-09-01 00:00:00,100,S2,10,80,13.390583512002989,12.935399902499622,18.618063617812204,2020-08-27 00:00:00,NSIDC-0801_SR_20200822-20200901_vm_S2_V01.0.tif
192,2021-09-17 00:00:00,2021-10-01 00:00:00,100,PS,14,59,116.549794915681,120.81439929797442,167.8689184192688,2021-09-24 00:00:00,NSIDC-0801_SR_20210917-20211001_vm_PS_V01.0.tif
193,2020-01-18 00:00:00,2020-01-23 00:00:00,100,S2,5,91,25.635387096052757,52.59640048958265,58.51114768916853,2020-01-20 12:00:00,NSIDC-0801_SR_20200118-20200123_vm_S2_V01.0.tif
194,2019-10-27 00:00:00,2019-11-19 00:00:00,100,PS,23,53,61.29856942697192,77.53268651343251,98.83740237277928,2019-11-07 12:00:00,NSIDC-0801_SR_20191027-20191119_vm_PS_V01.0.tif
195,2021-04-12 00:00:00,2021-04-19 00:00:00,100,S2,7,51,57.456533611660255,34.71465075385038,67.12942894561779,2021-04-15 12:00:00,NSIDC-0801_SR_20210412-20210419_vm_S2_V01.0.tif
196,2019-09-06 00:00:00,2019-09-13 00:00:00,100,PS,7,41,54.96896431721394,76.82706706263829,94.46684769570632,2019-09-09 12:00:00,NSIDC-0801_SR_20190906-20190913_vm_PS_V01.0.tif
197,2021-11-26 00:00:00,2021-12-03 00:00:00,100,PS,7,90,39.25788468457594,45.13538477810216,59.81959943269596,2021-11-29 12:00:00,NSIDC-0801_SR_20211126-20211203_vm_PS_V01.0.tif
198,2021-09-06 00:00:00,2021-09-14 00:00:00,100,S2,8,96,53.23182068517382,37.80272045049214,65.28914484330993,2021-09-10 00:00:00,NSIDC-0801_SR_20210906-20210914_vm_S2_V01.0.tif
199,2020-02-17 00:00:00,2020-03-02 00:00:00,100,PS,14,74,59.79881509738671,40.62018089595395,72.29036857431073,2020-02-24 00:00:00,NSIDC-0801_SR_20200217-20200302_vm_PS_V01.0.tif
200,2019-12-16 00:00:00,2019-12-26 00:00:00,100,PS,10,43,66.17898067046217,65.71389674259038,93.26292771902536,2019-12-21 00:00:00,NSIDC-0801_SR_20191216-20191226_vm_PS_V01.0.tif
201,2021-10-26 00:00:00,2021-10-31 00:00:00,100,S2,5,97,33.08351249919737,50.33362405,60.232818898333846,2021-10-28 12:00:00,NSIDC-0801_SR_20211026-20211031_vm_S2_V01.0.tif
202,2021-10-31 00:00:00,2021-11-08 00:00:00,100,S2,8,97,29.87326329864104,27.97665264732618,40.928046118243415,2021-11-04 00:00:00,NSIDC-0801_SR_20211031-20211108_vm_S2_V01.0.tif
203,2020-01-19 00:00:00,2020-01-24 00:00:00,100,PS,5,29,218.7761548,249.81350900057816,332.0689615688178,2020-01-21 12:00:00,NSIDC-0801_SR_20200119-20200124_vm_PS_V01.0.tif
204,2020-09-28 00:00:00,2020-10-14 00:00:00,100,LS,16,56,52.573923309384206,116.46512589569122,127.78162254320192,2020-10-06 00:00:00,NSIDC-0801_SR_20200928-20201014_vm_LS_V01.0.tif
205,2019-06-06 00:00:00,2019-06-22 00:00:00,100,LS,16,30,145.77120748445475,131.80193674169115,196.52225223700296,2019-06-14 00:00:00,NSIDC-0801_SR_20190606-20190622_vm_LS_V01.0.tif
206,2020-05-22 00:00:00,2020-05-27 00:00:00,100,S2,5,33,30.85240609332915,55.43385961787501,63.44118268438056,2020-05-24 12:00:00,NSIDC-0801_SR_20200522-20200527_vm_S2_V01.0.tif
207,2020-09-01 00:00:00,2020-09-08 00:00:00,100,PS,7,18,100.8769412391416,141.15419981796057,173.49543339939265,2020-09-04 12:00:00,NSIDC-0801_SR_20200901-20200908_vm_PS_V01.0.tif
208,2020-07-30 00:00:00,2020-08-04 00:00:00,100,PS,5,17,291.3241449845826,213.56968557396172,361.22260213196193,2020-08-01 12:00:00,NSIDC-0801_SR_20200730-20200804_vm_PS_V01.0.tif
209,2020-09-29 00:00:00,2020-10-06 00:00:00,100,PS,7,42,195.5432083,247.97133210906765,315.7957060892431,2020-10-02 12:00:00,NSIDC-0801_SR_20200929-20201006_vm_PS_V01.0.tif
210,2019-03-18 00:00:00,2019-04-03 00:00:00,100,LS,16,81,24.188857101795836,28.56784131,37.43290503067754,2019-03-26 00:00:00,NSIDC-0801_SR_20190318-20190403_vm_LS_V01.0.tif
211,2020-05-01 00:00:00,2020-05-11 00:00:00,100,PS,10,58,19.51582765803474,9.330658437,21.631660060090564,2020-05-06 00:00:00,NSIDC-0801_SR_20200501-20200511_vm_PS_V01.0.tif
212,2020-04-02 00:00:00,2020-04-07 00:00:00,100,PS,5,80,201.5685236220829,231.89326121311407,307.2529154000562,2020-04-04 12:00:00,NSIDC-0801_SR_20200402-20200407_vm_PS_V01.0.tif
213,2020-11-06 00:00:00,2020-11-11 00:00:00,100,PS,5,55,313.3574959418927,240.6149749214877,395.08035444985074,2020-11-08 12:00:00,NSIDC-0801_SR_20201106-20201111_vm_PS_V01.0.tif
214,2022-08-09 00:00:00,2022-09-10 00:00:00,100,LS,32,54,32.05513955612415,33.16202321,46.12213940810075,2022-08-25 00:00:00,NSIDC-0801_SR_20220809-20220910_vm_LS_V01.0.tif
215,2021-04-13 00:00:00,2021-05-02 00:00:00,100,PS,19,25,118.53041363356112,102.24152699052684,156.53366637075206,2021-04-22 12:00:00,NSIDC-0801_SR_20210413-20210502_vm_PS_V01.0.tif
216,2021-01-20 00:00:00,2021-01-25 00:00:00,100,PS,5,71,34.99885393240291,36.84174656890747,50.81568690603451,2021-01-22 12:00:00,NSIDC-0801_SR_20210120-20210125_vm_PS_V01.0.tif
217,2020-12-02 00:00:00,2020-12-17 00:00:00,100,PS,15,89,59.33777392,57.91299060089237,82.91493183113053,2020-12-09 12:00:00,NSIDC-0801_SR_20201202-20201217_vm_PS_V01.0.tif
218,2021-03-20 00:00:00,2021-03-25 00:00:00,100,S2,5,87,148.9428942250541,179.39407537740584,233.1656496662713,2021-03-22 12:00:00,NSIDC-0801_SR_20210320-20210325_vm_S2_V01.0.tif
219,2020-05-09 00:00:00,2020-05-14 00:00:00,100,S2,5,66,74.39928047,142.45087089856895,160.70937597996695,2020-05-11 12:00:00,NSIDC-0801_SR_20200509-20200514_vm_S2_V01.0.tif
220,2020-05-04 00:00:00,2020-05-09 00:00:00,100,S2,5,60,80.96913762,172.83697403742764,190.8628320258772,2020-05-06 12:00:00,NSIDC-0801_SR_20200504-20200509_vm_S2_V01.0.tif
221,2021-09-24 00:00:00,2021-09-29 00:00:00,100,S2,5,80,61.28383531183929,257.43520001833247,264.62915692426054,2021-09-26 12:00:00,NSIDC-0801_SR_20210924-20210929_vm_S2_V01.0.tif
222,2020-03-20 00:00:00,2020-03-25 00:00:00,100,S2,5,85,30.50683085587004,119.39688295944588,123.2326350356786,2020-03-22 12:00:00,NSIDC-0801_SR_20200320-20200325_vm_S2_V01.0.tif
223,2022-07-08 00:00:00,2022-07-24 00:00:00,100,LS,16,92,7.297788077613199,10.204363605384517,12.545387526278413,2022-07-16 00:00:00,NSIDC-0801_SR_20220708-20220724_vm_LS_V01.0.tif
224,2021-09-03 00:00:00,2021-09-17 00:00:00,100,PS,14,56,89.70403235910426,90.22175027122452,127.22726768038044,2021-09-10 00:00:00,NSIDC-0801_SR_20210903-20210917_vm_PS_V01.0.tif
225,2020-10-21 00:00:00,2020-10-26 00:00:00,100,PS,5,76,161.59839236126192,163.9960605636022,230.23628812289425,2020-10-23 12:00:00,NSIDC-0801_SR_20201021-20201026_vm_PS_V01.0.tif
226,2022-10-20 00:00:00,2022-10-28 00:00:00,100,LS,8,90,59.21641360674108,58.80800446847173,83.45636598419519,2022-10-24 00:00:00,NSIDC-0801_SR_20221020-20221028_vm_LS_V01.0.tif
227,2020-07-06 00:00:00,2020-07-11 00:00:00,100,PS,5,33,286.9113842444312,289.7129889710444,407.7398171277763,2020-07-08 12:00:00,NSIDC-0801_SR_20200706-20200711_vm_PS_V01.0.tif
228,2020-02-22 00:00:00,2020-02-29 00:00:00,100,S2,7,83,59.14385236062412,61.32157694934734,85.19583956661754,2020-02-25 12:00:00,NSIDC-0801_SR_20200222-20200229_vm_S2_V01.0.tif
229,2021-11-01 00:00:00,2021-12-04 00:00:00,100,LS,33,79,24.505287414640247,29.22978204663005,38.14301083591436,2021-11-17 12:00:00,NSIDC-0801_SR_20211101-20211204_vm_LS_V01.0.tif
230,2021-08-17 00:00:00,2021-09-03 00:00:00,100,PS,17,56,69.66140123743772,76.44508873422762,103.42418685830626,2021-08-25 12:00:00,NSIDC-0801_SR_20210817-20210903_vm_PS_V01.0.tif
231,2020-01-30 00:00:00,2020-02-07 00:00:00,100,S2,8,89,68.35963401672095,100.80780818265934,121.80005684594406,2020-02-03 00:00:00,NSIDC-0801_SR_20200130-20200207_vm_S2_V01.0.tif
232,2021-02-19 00:00:00,2021-03-06 00:00:00,100,PS,15,66,28.35668199955835,28.113186328908117,39.930598086711925,2021-02-26 12:00:00,NSIDC-0801_SR_20210219-20210306_vm_PS_V01.0.tif
233,2020-05-22 00:00:00,2020-06-06 00:00:00,100,PS,15,60,36.54424900574872,55.87370613741236,66.76341196552846,2020-05-29 12:00:00,NSIDC-0801_SR_20200522-20200606_vm_PS_V01.0.tif
234,2021-07-16 00:00:00,2021-07-26 00:00:00,100,S2,10,72,21.26212622698269,23.94794180309462,32.02470798355768,2021-07-21 00:00:00,NSIDC-0801_SR_20210716-20210726_vm_S2_V01.0.tif
235,2020-02-07 00:00:00,2020-02-17 00:00:00,100,S2,10,93,43.44704170352447,63.172454131797714,76.67075305336085,2020-02-12 00:00:00,NSIDC-0801_SR_20200207-20200217_vm_S2_V01.0.tif
236,2020-01-09 00:00:00,2020-01-19 00:00:00,100,PS,10,44,103.85961871225427,171.89543686754354,200.835409445312,2020-01-14 00:00:00,NSIDC-0801_SR_20200109-20200119_vm_PS_V01.0.tif
237,2020-07-11 00:00:00,2020-07-25 00:00:00,100,PS,14,45,30.712049767761584,84.68419458355864,90.08131220476622,2020-07-18 00:00:00,NSIDC-0801_SR_20200711-20200725_vm_PS_V01.0.tif
238,2019-10-03 00:00:00,2019-10-09 00:00:00,100,PS,6,45,69.69739630415333,123.07059332208054,141.43584432527356,2019-10-06 00:00:00,NSIDC-0801_SR_20191003-20191009_vm_PS_V01.0.tif
239,2020-11-26 00:00:00,2020-12-02 00:00:00,100,PS,6,76,268.12177477821496,236.41826215932997,357.4673146837161,2020-11-29 00:00:00,NSIDC-0801_SR_20201126-20201202_vm_PS_V01.0.tif
240,2021-11-13 00:00:00,2021-11-28 00:00:00,100,PS,15,76,70.91158148315355,93.10961112805856,117.03782316860632,2021-11-20 12:00:00,NSIDC-0801_SR_20211113-20211128_vm_PS_V01.0.tif
241,2020-03-25 00:00:00,2020-04-04 00:00:00,100,S2,10,81,34.43995455547657,31.55228382390472,46.70821196838328,2020-03-30 00:00:00,NSIDC-0801_SR_20200325-20200404_vm_S2_V01.0.tif
242,2020-07-25 00:00:00,2020-08-08 00:00:00,100,PS,14,43,104.62191212533844,103.85200993094875,147.41432933369654,2020-08-01 00:00:00,NSIDC-0801_SR_20200725-20200808_vm_PS_V01.0.tif
243,2021-03-13 00:00:00,2021-03-20 00:00:00,100,S2,7,75,201.7148521981914,146.53286320615263,249.32060051478348,2021-03-16 12:00:00,NSIDC-0801_SR_20210313-20210320_vm_S2_V01.0.tif
244,2020-10-26 00:00:00,2020-10-31 00:00:00,100,PS,5,67,245.97542360276748,209.60544065771396,323.1692275593076,2020-10-28 12:00:00,NSIDC-0801_SR_20201026-20201031_vm_PS_V01.0.tif
245,2019-10-09 00:00:00,2019-10-27 00:00:00,100,PS,18,60,34.98354886,41.551059020620905,54.31702486333288,2019-10-18 00:00:00,NSIDC-0801_SR_20191009-20191027_vm_PS_V01.0.tif
246,2022-06-06 00:00:00,2022-06-30 00:00:00,100,LS,24,79,11.944236679327364,13.724321929655732,18.194004514942925,2022-06-18 00:00:00,NSIDC-0801_SR_20220606-20220630_vm_LS_V01.0.tif
